# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
08/02/2021 12:20:35,Class A,266440000,55.448307,12.700950,Under way using engine,0.0,12.7,9.3,8,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:20:36,Class A,377739000,55.480618,12.714622,Under way using engine,0.0,9.6,4.8,6,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:20:44,Class A,266440000,55.448887,12.701118,Under way using engine,0.0,12.7,9.1,7,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:20:45,Class A,377739000,55.481057,12.714697,Under way using engine,0.0,9.6,5.4,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:20:49,Class A,377739000,55.481057,12.714697,Under way using engine,0.0,9.6,5.4,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:20:54,Class A,377739000,55.481455,12.714757,Under way using engine,0.0,9.6,4.8,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:20:56,Class A,266440000,55.449515,12.701282,Under way using engine,0.0,12.6,7.9,6,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:21:05,Class A,266440000,55.450040,12.701410,Under way using engine,0.0,12.8,7.6,7,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:21:05,Class A,377739000,55.481900,12.714818,Under way using engine,0.0,9.6,4.7,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:21:15,Class A,377739000,55.482347,12.714885,Under way using engine,0.0,9.6,5.1,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:21:15,Class A,266440000,55.450612,12.701552,Under way using engine,,12.5,8.0,7,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:21:24,Class A,377739000,55.482770,12.714948,Under way using engine,0.0,9.7,4.8,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:21:25,Class A,266440000,55.451248,12.701728,Under way using engine,,12.8,8.7,9,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:21:35,Class A,266440000,55.451760,12.701903,Under way using engine,0.0,12.5,10.9,8,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:21:36,Class A,377739000,55.483290,12.715017,Under way using engine,0.0,9.7,3.3,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:21:45,Class A,266440000,55.452335,12.702055,Under way using engine,0.0,12.7,8.5,7,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:21:46,Class A,377739000,55.483732,12.715088,Under way using engine,0.0,9.6,6.1,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:21:54,Class A,377739000,55.484107,12.715148,Under way using engine,0.0,9.6,5.6,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:21:56,Class A,266440000,55.452970,12.702230,Under way using engine,0.0,12.6,8.3,6,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:22:04,Class A,377739000,55.484577,12.715208,Under way using engine,0.0,9.7,3.7,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:22:05,Class A,266440000,55.453485,12.702357,Under way using engine,0.0,12.5,7.4,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:22:14,Class A,377739000,55.484997,12.715270,Under way using engine,0.0,9.6,4.9,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:22:24,Class A,377739000,55.485442,12.715343,Under way using engine,0.0,9.6,5.0,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:22:25,Class A,266440000,55.454703,12.702620,Under way using engine,0.0,12.6,6.6,6,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:22:34,Class A,266440000,55.455175,12.702732,Under way using engine,0.0,12.9,7.5,7,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:22:36,Class A,377739000,55.485958,12.715417,Under way using engine,0.0,9.7,4.3,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:22:45,Class A,266440000,55.455807,12.702897,Under way using engine,0.0,12.6,8.2,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:22:46,Class A,377739000,55.486402,12.715480,Under way using engine,0.0,9.7,4.3,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:22:54,Class A,377739000,55.486783,12.715535,Under way using engine,0.0,9.7,4.9,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:22:55,Class A,266440000,55.455807,12.702897,Under way using engine,0.0,12.6,8.2,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:22:56,Class A,266440000,55.456455,12.703023,Under way using engine,0.0,12.9,6.3,6,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:23:05,Class A,266440000,55.456978,12.703130,Under way using engine,0.0,12.7,6.3,6,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:23:05,Class A,377739000,55.487255,12.715607,Under way using engine,0.0,9.7,4.3,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:23:14,Class A,266440000,55.457560,12.703280,Under way using engine,,12.8,7.8,7,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:23:14,Class A,377739000,55.487677,12.715677,Under way using engine,0.0,9.6,5.2,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:23:24,Class A,377739000,55.488123,12.715742,Under way using engine,0.0,9.7,4.6,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:23:25,Class A,266440000,55.458200,12.703442,Under way using engine,0.0,12.7,7.8,6,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:23:34,Class A,266440000,55.458718,12.703580,Under way using engine,0.0,12.7,8.5,7,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:23:36,Class A,377739000,55.488642,12.715822,Under way using engine,0.0,9.7,4.8,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:23:45,Class A,377739000,55.489087,12.715887,Under way using engine,0.0,9.7,4.9,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:23:45,Class A,266440000,55.459298,12.703738,Under way using engine,0.0,12.7,8.7,7,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:23:54,Class A,377739000,55.489465,12.715955,Under way using engine,0.0,9.6,5.8,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:23:55,Class A,266440000,55.459933,12.703920,Under way using engine,0.0,12.7,9.3,9,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:24:05,Class A,377739000,55.489938,12.716042,Under way using engine,0.0,9.7,5.6,4,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:24:14,Class A,266440000,55.461020,12.704282,Under way using engine,0.0,12.5,10.7,8,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:24:14,Class A,377739000,55.490365,12.716095,Under way using engine,0.0,9.7,4.1,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:24:24,Class A,377739000,55.490818,12.716168,Under way using engine,0.0,9.8,5.1,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:24:25,Class A,266440000,55.461663,12.704480,Under way using engine,0.0,12.9,9.6,8,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:24:34,Class A,266440000,55.462173,12.704642,Under way using engine,0.0,12.5,10.0,6,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:24:36,Class A,377739000,55.491342,12.716255,Under way using engine,0.0,9.8,5.7,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:24:45,Class A,266440000,55.462763,12.704795,Under way using engine,0.0,12.9,8.3,7,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:24:46,Class A,377739000,55.491788,12.716325,Under way using engine,0.0,9.7,4.5,4,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:24:54,Class A,377739000,55.492168,12.716383,Under way using engine,0.0,9.7,5.2,4,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:24:55,Class A,266440000,55.463393,12.704960,Under way using engine,0.0,12.5,8.1,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:25:05,Class A,266440000,55.463920,12.705077,Under way using engine,0.0,12.8,6.9,6,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:25:05,Class A,377739000,55.492642,12.716445,Under way using engine,0.0,9.8,4.3,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:25:14,Class A,377739000,55.493068,12.716507,Under way using engine,0.0,9.7,4.7,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:25:15,Class A,266440000,55.464498,12.705215,Under way using engine,0.0,12.6,7.7,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:25:24,Class A,377739000,55.493523,12.716578,Under way using engine,0.0,9.8,5.5,6,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:25:25,Class A,266440000,55.465132,12.705357,Under way using engine,0.0,12.7,7.3,7,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:25:34,Class A,266440000,55.465597,12.705472,Under way using engine,0.0,12.7,7.7,8,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:25:36,Class A,377739000,55.494045,12.716675,Under way using engine,0.0,9.8,6.0,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:25:45,Class A,266440000,55.466220,12.705642,Under way using engine,,12.5,8.1,8,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:25:45,Class A,377739000,55.494492,12.716757,Under way using engine,0.0,9.8,5.6,4,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:25:54,Class A,377739000,55.494875,12.716818,Under way using engine,0.0,9.8,5.1,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:25:55,Class A,266440000,55.466852,12.705828,Under way using engine,0.0,12.6,9.1,9,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:26:05,Class A,266440000,55.467353,12.706000,Under way using engine,0.0,12.4,10.2,9,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:26:05,Class A,377739000,55.495372,12.716893,Under way using engine,0.0,9.7,4.9,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:26:14,Class A,266440000,55.467865,12.706178,Under way using engine,0.0,12.5,10.9,9,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:26:14,Class A,377739000,55.495778,12.716958,Under way using engine,0.0,9.8,5.1,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:26:24,Class A,377739000,55.496230,12.717033,Under way using engine,0.0,9.8,5.3,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:26:25,Class A,266440000,55.468545,12.706395,Under way using engine,0.0,12.4,10.1,7,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:26:35,Class A,266440000,55.469058,12.706533,Under way using engine,0.0,12.5,8.6,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:26:36,Class A,377739000,55.496755,12.717110,Under way using engine,0.0,9.8,4.3,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:26:45,Class A,266440000,55.469640,12.706662,Under way using engine,,12.7,6.9,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:26:45,Class A,377739000,55.497203,12.717185,Under way using engine,0.0,9.8,5.4,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:26:50,Class A,377739000,55.497203,12.717185,Under way using engine,0.0,9.8,5.4,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:26:55,Class A,377739000,55.497625,12.717263,Under way using engine,0.0,9.8,5.8,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:26:55,Class A,266440000,55.470275,12.706762,Under way using engine,0.0,12.6,4.8,2,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:27:04,Class A,266440000,55.470798,12.706835,Under way using engine,0.0,12.6,4.0,2,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:27:05,Class A,377739000,55.498087,12.717342,Under way using engine,0.0,9.8,4.8,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:27:14,Class A,266440000,55.471328,12.706895,Under way using engine,0.0,12.8,3.6,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:27:14,Class A,377739000,55.498495,12.717403,Under way using engine,0.0,9.8,4.5,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:27:24,Class A,377739000,55.498950,12.717478,Under way using engine,0.0,9.9,5.7,6,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:27:25,Class A,266440000,55.472018,12.706992,Under way using engine,0.0,12.5,4.2,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:27:35,Class A,266440000,55.472548,12.707068,Under way using engine,0.0,12.8,4.6,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:27:36,Class A,377739000,55.499472,12.717583,Under way using engine,0.0,9.8,6.2,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:27:45,Class A,266440000,55.473118,12.707188,Under way using engine,0.0,12.5,6.2,4,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:27:45,Class A,377739000,55.499922,12.717652,Under way using engine,0.0,9.8,5.3,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:27:55,Class A,266440000,55.473757,12.707297,Under way using engine,,12.7,5.6,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:27:55,Class A,377739000,55.500342,12.717723,Under way using engine,0.0,9.8,5.6,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:28:05,Class A,377739000,55.500802,12.717812,Under way using engine,0.0,9.8,6.3,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:28:14,Class A,266440000,55.474792,12.707508,Under way using engine,0.0,12.7,5.7,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:28:14,Class A,377739000,55.501212,12.717878,Under way using engine,0.0,9.8,5.1,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:28:24,Class A,266440000,55.475367,12.707630,Under way using engine,0.0,12.5,6.2,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:28:24,Class A,377739000,55.501667,12.717955,Under way using engine,0.0,9.8,5.2,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:28:35,Class A,266440000,55.475997,12.707725,Under way using engine,0.0,12.5,4.5,4,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:28:36,Class A,377739000,55.502195,12.718047,Under way using engine,0.0,9.8,6.0,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:28:44,Class A,266440000,55.476570,12.707835,Under way using engine,0.0,12.5,5.6,4,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:28:45,Class A,377739000,55.502642,12.718123,Under way using engine,0.0,9.8,5.7,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:28:55,Class A,377739000,55.503065,12.718205,Under way using engine,0.0,9.8,6.0,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:28:55,Class A,266440000,55.477200,12.707960,Under way using engine,0.0,12.4,6.2,4,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:28:56,Class A,266440000,55.477200,12.707960,Under way using engine,0.0,12.4,6.2,4,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:29:04,Class A,266440000,55.477722,12.708055,Under way using engine,0.0,12.5,5.7,4,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:29:05,Class A,377739000,55.503528,12.718287,Under way using engine,0.0,9.8,5.7,4,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:29:14,Class A,377739000,55.503937,12.718352,Under way using engine,0.0,9.9,5.2,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:29:14,Class A,266440000,55.478237,12.708133,Under way using engine,0.0,12.4,5.0,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:29:24,Class A,266440000,55.478810,12.708232,Under way using engine,,12.5,4.9,4,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:29:25,Class A,377739000,55.504438,12.718433,Under way using engine,0.0,9.9,5.1,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:29:36,Class A,377739000,55.504922,12.718525,Under way using engine,0.0,9.9,5.8,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:29:44,Class A,266440000,55.480012,12.708458,Under way using engine,0.0,12.4,5.1,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:29:45,Class A,377739000,55.505373,12.718602,Under way using engine,0.0,9.9,5.6,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:29:55,Class A,377739000,55.505797,12.718670,Under way using engine,0.0,9.9,4.9,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:29:55,Class A,266440000,55.480650,12.708557,Under way using engine,0.0,12.5,4.5,2,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:30:04,Class A,266440000,55.481168,12.708620,Under way using engine,0.0,12.5,4.0,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:30:05,Class A,377739000,55.506263,12.718762,Under way using engine,0.0,9.9,6.5,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:30:14,Class A,266440000,55.481747,12.708698,Under way using engine,0.0,12.6,4.1,4,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:30:15,Class A,377739000,55.506718,12.718840,Under way using engine,0.0,9.9,5.7,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:30:25,Class A,377739000,55.507175,12.718917,Under way using engine,0.0,9.9,5.1,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:30:34,Class A,266440000,55.482895,12.708907,Under way using engine,,12.6,5.6,4,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
