# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type
11/03/2018 07:29:33,Class A,219001261,56.146833,10.247833,Under way using engine,0.0,1.6,125.0,120,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:29:36,Class A,219001261,56.146833,10.247833,Under way using engine,0.0,1.8,125.0,119,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:29:38,Class A,218176000,56.135285,10.301378,Under way using engine,0.0,8.6,329.3,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:29:40,Class A,219001261,56.146833,10.248000,Under way using engine,0.0,1.8,125.0,118,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:29:43,Class A,219001261,56.146833,10.248000,Under way using engine,0.0,2.0,125.0,117,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:29:49,Class A,218176000,56.135658,10.300975,Under way using engine,0.0,8.6,329.0,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:29:50,Class A,219001261,56.146667,10.248167,Under way using engine,0.0,2.1,125.0,116,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:29:58,Class A,218176000,56.136000,10.300608,Under way using engine,0.0,8.6,329.1,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:29:59,Class A,219001261,56.146667,10.248333,Under way using engine,0.0,2.4,123.0,115,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:30:07,Class A,218176000,56.136308,10.300280,Under way using engine,0.0,8.6,329.1,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:30:10,Class A,219001261,56.146500,10.248500,Under way using engine,0.0,2.5,122.0,114,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:30:19,Class A,218176000,56.136685,10.299880,Under way using engine,0.0,8.6,329.0,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:30:20,Class A,219001261,56.146500,10.248833,Under way using engine,0.0,2.8,121.0,114,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:30:28,Class A,218176000,56.137025,10.299515,Under way using engine,0.0,8.6,328.9,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:30:31,Class A,219001261,56.146333,10.249000,Under way using engine,0.0,3.0,120.0,114,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:30:38,Class A,218176000,56.137328,10.299183,Under way using engine,0.0,8.6,328.7,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:30:39,Class A,219001261,56.146333,10.249167,Under way using engine,0.0,3.1,120.0,113,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:30:49,Class A,218176000,56.137702,10.298780,Under way using engine,0.0,8.5,329.2,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:30:50,Class A,219001261,56.146333,10.249500,Under way using engine,0.0,3.3,119.0,112,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:30:58,Class A,218176000,56.138037,10.298413,Under way using engine,0.0,8.5,329.0,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:30:59,Class A,219001261,56.146167,10.249667,Under way using engine,0.0,3.3,118.0,111,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:31:04,Class A,219001261,56.146167,10.249667,Under way using engine,0.0,3.3,118.0,111,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:31:07,Class A,218176000,56.138342,10.298080,Under way using engine,0.0,8.5,328.7,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:31:10,Class A,219001261,56.146167,10.250000,Under way using engine,0.0,3.4,115.0,109,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:31:19,Class A,218176000,56.138713,10.297677,Under way using engine,0.0,8.5,328.8,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:31:20,Class A,219001261,56.146000,10.250333,Under way using engine,0.0,3.4,114.0,110,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:31:27,Class A,218176000,56.139017,10.297345,Under way using engine,0.0,8.5,328.8,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:31:31,Class A,219001261,56.146000,10.250500,Under way using engine,0.0,3.5,114.0,111,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:31:38,Class A,218176000,56.139358,10.296978,Under way using engine,0.0,8.5,328.9,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:31:39,Class A,219001261,56.146000,10.250833,Under way using engine,0.0,3.5,114.0,109,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:31:49,Class A,218176000,56.139728,10.296572,Under way using engine,0.0,8.5,328.6,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:31:50,Class A,219001261,56.145833,10.251167,Under way using engine,0.0,3.5,112.0,105,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:31:58,Class A,218176000,56.140070,10.296202,Under way using engine,0.0,8.5,328.7,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:31:59,Class A,219001261,56.145833,10.251333,Under way using engine,,3.5,108.0,99,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:32:07,Class A,219001261,56.145833,10.251667,Under way using engine,,3.5,103.0,94,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:32:07,Class A,218176000,56.140372,10.295867,Under way using engine,0.0,8.5,328.6,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:32:10,Class A,219001261,56.145833,10.251667,Under way using engine,,3.5,101.0,92,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:32:13,Class A,219001261,56.145833,10.251833,Under way using engine,,3.5,100.0,89,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:32:16,Class A,219001261,56.145833,10.251833,Under way using engine,,3.4,97.0,88,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:32:19,Class A,218176000,56.140745,10.295460,Under way using engine,0.0,8.5,328.7,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:32:19,Class A,219001261,56.145833,10.252000,Under way using engine,,3.4,96.0,86,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:32:23,Class A,219001261,56.145833,10.252000,Under way using engine,,3.4,93.0,84,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:32:26,Class A,219001261,56.145833,10.252167,Under way using engine,,3.4,91.0,82,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:32:27,Class A,218176000,56.141047,10.295128,Under way using engine,0.0,8.5,328.6,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:32:31,Class A,219001261,56.145833,10.252333,Under way using engine,,3.5,88.0,79,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:32:33,Class A,219001261,56.145833,10.252333,Under way using engine,,3.5,87.0,78,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:32:36,Class A,219001261,56.145833,10.252500,Under way using engine,,3.5,84.0,76,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:32:38,Class A,218176000,56.141387,10.294765,Under way using engine,0.0,8.5,328.6,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:32:39,Class A,219001261,56.145833,10.252500,Under way using engine,,3.5,82.0,74,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:32:43,Class A,219001261,56.146000,10.252667,Under way using engine,,3.5,80.0,74,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:32:46,Class A,219001261,56.146000,10.252833,Under way using engine,,3.5,78.0,73,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:32:49,Class A,218176000,56.141757,10.294365,Under way using engine,0.0,8.5,328.9,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:32:51,Class A,219001261,56.146000,10.252833,Under way using engine,0.0,3.5,76.0,74,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:32:53,Class A,219001261,56.146000,10.253000,Under way using engine,0.0,3.5,76.0,74,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:32:56,Class A,219001261,56.146000,10.253000,Under way using engine,0.0,3.5,75.0,75,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:32:58,Class A,218176000,56.142095,10.294000,Under way using engine,0.0,8.5,328.9,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:32:59,Class A,219001261,56.146000,10.253167,Under way using engine,0.0,3.5,75.0,75,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:33:03,Class A,219001261,56.146000,10.253167,Under way using engine,0.0,3.5,74.0,76,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:33:07,Class A,218176000,56.142400,10.293672,Under way using engine,0.0,8.5,328.7,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:33:10,Class A,219001261,56.146000,10.253500,Under way using engine,0.0,3.6,74.0,77,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:33:19,Class A,218176000,56.142773,10.293268,Under way using engine,0.0,8.5,329.0,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:33:19,Class A,219001261,56.146167,10.253667,Under way using engine,0.0,3.7,72.0,72,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:33:27,Class A,218176000,56.143075,10.292940,Under way using engine,0.0,8.5,328.9,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:33:31,Class A,219001261,56.146167,10.254000,Under way using engine,,3.7,68.0,65,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:33:36,Class A,219001261,56.146333,10.254167,Under way using engine,,3.7,65.0,63,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:33:38,Class A,218176000,56.143413,10.292570,Under way using engine,0.0,8.5,328.5,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:33:39,Class A,219001261,56.146333,10.254333,Under way using engine,,3.7,65.0,62,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:33:43,Class A,219001261,56.146333,10.254333,Under way using engine,,3.7,63.0,60,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:33:46,Class A,219001261,56.146333,10.254500,Under way using engine,,3.7,61.0,59,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:33:49,Class A,218176000,56.143780,10.292163,Under way using engine,0.0,8.5,328.3,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:33:51,Class A,219001261,56.146333,10.254667,Under way using engine,,3.7,59.0,58,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:33:53,Class A,219001261,56.146500,10.254667,Under way using engine,,3.7,58.0,57,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:33:56,Class A,219001261,56.146500,10.254667,Under way using engine,0.0,3.8,57.0,57,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:33:57,Class A,218176000,56.144085,10.291835,Under way using engine,0.0,8.5,328.6,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:33:59,Class A,219001261,56.146500,10.254833,Under way using engine,0.0,3.8,56.0,56,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:34:03,Class A,219001261,56.146500,10.254833,Under way using engine,0.0,3.8,55.0,55,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:34:07,Class A,219001261,56.146667,10.255000,Under way using engine,,3.8,53.0,53,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:34:07,Class A,218176000,56.144422,10.291470,Under way using engine,0.0,8.5,328.7,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:34:10,Class A,219001261,56.146667,10.255000,Under way using engine,,3.7,51.0,51,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:34:13,Class A,219001261,56.146667,10.255167,Under way using engine,,3.7,49.0,49,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:34:17,Class A,219001261,56.146667,10.255167,Under way using engine,,3.7,47.0,47,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:34:19,Class A,218176000,56.144792,10.291065,Under way using engine,0.0,8.5,328.5,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:34:19,Class A,219001261,56.146833,10.255167,Under way using engine,,3.7,47.0,46,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:34:23,Class A,219001261,56.146833,10.255333,Under way using engine,,3.8,45.0,44,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:34:26,Class A,219001261,56.146833,10.255333,Under way using engine,,3.8,43.0,42,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:34:27,Class A,218176000,56.145093,10.290730,Under way using engine,0.0,8.5,328.2,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:34:31,Class A,219001261,56.147000,10.255500,Under way using engine,,3.8,41.0,40,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:34:33,Class A,219001261,56.147000,10.255500,Under way using engine,,3.8,39.0,38,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:34:36,Class A,219001261,56.147000,10.255500,Under way using engine,,3.9,37.0,36,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:34:38,Class A,218176000,56.145430,10.290360,Under way using engine,0.0,8.5,328.5,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:34:39,Class A,219001261,56.147000,10.255500,Under way using engine,,3.9,35.0,36,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:34:43,Class A,219001261,56.147167,10.255667,Under way using engine,,3.9,33.0,35,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:34:46,Class A,219001261,56.147167,10.255667,Under way using engine,0.0,3.9,31.0,36,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:34:49,Class A,218176000,56.145800,10.289950,Under way using engine,0.0,8.5,328.4,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:34:51,Class A,219001261,56.147333,10.255667,Under way using engine,0.0,3.9,31.0,38,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:34:53,Class A,219001261,56.147333,10.255833,Under way using engine,0.0,3.9,31.0,38,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:34:57,Class A,218176000,56.146103,10.289617,Under way using engine,0.0,8.5,328.3,331,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:34:59,Class A,219001261,56.147333,10.255833,Under way using engine,0.0,3.9,31.0,40,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:35:07,Class A,218176000,56.146435,10.289250,Under way using engine,0.0,8.5,328.5,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:35:10,Class A,219001261,56.147500,10.256000,Under way using engine,0.0,3.9,32.0,39,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:35:11,Class A,218176000,56.146435,10.289250,Under way using engine,0.0,8.5,328.5,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:35:19,Class A,218176000,56.146838,10.288810,Under way using engine,0.0,8.5,328.6,330,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:35:19,Class A,219001261,56.147667,10.256167,Under way using engine,0.0,4.0,30.0,35,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:35:27,Class A,218176000,56.147108,10.288522,Under way using engine,,8.5,329.0,329,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:35:31,Class A,219001261,56.148000,10.256333,Under way using engine,0.0,4.1,27.0,31,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:35:35,Class A,218176000,56.147380,10.288248,Under way using engine,,8.5,330.3,326,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:35:36,Class A,219001261,56.148000,10.256500,Under way using engine,0.0,4.1,27.0,29,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:35:37,Class A,218176000,56.147447,10.288178,Under way using engine,,8.5,330.5,325,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:35:39,Class A,219001261,56.148167,10.256500,Under way using engine,,4.1,25.0,28,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:35:41,Class A,218176000,56.147580,10.288033,Under way using engine,,8.5,329.8,323,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:35:43,Class A,219001261,56.148167,10.256500,Under way using engine,0.0,4.2,24.0,27,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:35:45,Class A,218176000,56.147712,10.287880,Under way using engine,,8.4,328.3,322,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:35:47,Class A,219001261,56.148167,10.256667,Under way using engine,0.0,4.2,23.0,27,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:35:47,Class A,218176000,56.147777,10.287802,Under way using engine,,8.4,327.6,321,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:35:51,Class A,219001261,56.148333,10.256667,Under way using engine,0.0,4.2,23.0,26,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:35:51,Class A,218176000,56.147903,10.287635,Under way using engine,,8.4,325.8,320,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:35:53,Class A,219001261,56.148333,10.256667,Under way using engine,0.0,4.3,22.0,26,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:35:54,Class A,218176000,56.147993,10.287510,Under way using engine,,8.4,324.8,319,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:35:57,Class A,218176000,56.148083,10.287383,Under way using engine,,8.4,323.2,318,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:35:59,Class A,219001261,56.148500,10.256833,Under way using engine,0.0,4.2,20.0,27,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:36:01,Class A,218176000,56.148200,10.287213,Under way using engine,,8.4,322.0,317,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:36:05,Class A,218176000,56.148285,10.287073,Under way using engine,0.0,8.4,321.1,317,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:36:07,Class A,218176000,56.148375,10.286928,Under way using engine,0.0,8.4,319.4,317,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:36:10,Class A,219001261,56.148667,10.256833,Under way using engine,0.0,4.2,19.0,28,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:36:11,Class A,218176000,56.148488,10.286730,Under way using engine,0.0,8.4,318.1,317,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:36:19,Class A,218176000,56.148715,10.286328,Under way using engine,0.0,8.4,316.1,317,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
